,zone_id,id,probability,E_population,E_built_surface_m2,E_num_schools,E_school_age_population,E_infant_population,E_num_hcs,E_rwi,E_smod_class
0,03221022110331,JAM_0003_V2,0.9019607843137255,57.90983641381357,37.88235294117647,0.0,9.049343081081615,3.033329497365391,0.0,0.0,9.019607843137255
1,03221022111221,JAM_0003_V2,0.8823529411764706,63.27061372644761,0.0,0.0,10.892464588670169,3.6511416645611035,0.0,0.0,8.823529411764707
2,03221022111220,JAM_0003_V2,0.9019607843137255,192.3023992800245,901.9607843137255,0.0,36.58022241031422,12.261648201474957,0.0,0.0,9.470588235294118
3,03221022111203,JAM_0003_V2,0.7647058823529411,257.8929515165441,264.5882352941176,0.0,54.1943951214061,18.16589917856104,0.0,0.0,8.411764705882351
4,03221022110313,JAM_0003_V2,0.8431372549019608,514.2451794194241,26664.21568627451,0.0,100.26003033507104,33.607045837477145,0.0,-0.013490196078431374,9.27450980392157
5,03221022111212,JAM_0003_V2,0.6862745098039216,224.63261323816636,580.5882352941177,0.0,43.80386455386293,14.68300461769104,0.0,0.0,7.549019607843137
6,03221022111202,JAM_0003_V2,0.8235294117647058,346.4788136201746,40478.94117647059,0.0,70.76546635347253,23.720503835117114,0.0,-0.11776470588235292,9.058823529411764
7,03221022111213,JAM_0003_V2,0.6078431372549019,161.22929771273743,3.0392156862745097,0.0,33.881206475052174,11.356941330666634,0.0,0.0,6.38235294117647
8,03221022111211,JAM_0003_V2,0.49019607843137253,139.0889336081112,546.078431372549,0.0,27.82875883812998,9.328167812497007,0.0,0.0,5.3921568627450975
9,03221022111210,JAM_0003_V2,0.5490196078431373,203.62205355775123,30808.784313725493,0.0,38.384834663540715,12.866551717122396,0.0,-0.013725490196078433,6.0392156862745106
10,03221022111200,JAM_0003_V2,0.6666666666666666,352.1239013671875,66491.33333333333,0.0,68.66444079081217,23.016241550445557,0.0,0.023999999999999997,8.0
11,03221022111201,JAM_0003_V2,0.6274509803921569,294.78664981617646,76612.39215686274,0.0,60.51064584769455,20.28309945499196,0.0,-0.07905882352941176,7.529411764705882
12,03221022110311,JAM_0003_V2,0.7254901960784313,727.0384605258118,53412.03921568627,0.0,134.62355725905473,45.125659568637026,0.0,-0.3663725490196078,7.980392156862745
13,03221022110202,JAM_0008_V2,0.9019607843137255,381.32863961014095,12959.372549019608,0.0,77.98972788044051,27.044149987837848,0.0,-0.20654901960784314,9.470588235294118
14,03221022101312,JAM_0008_V2,0.8627450980392157,556.6108159083947,48284.39215686275,0.0,118.62993576947382,41.136773838716394,0.0,0.23121568627450984,10.352941176470589
