,zone_id,CCI_children,E_CCI_children,CCI_school_age,E_CCI_school_age,CCI_infants,E_CCI_infants,CCI_pop,E_CCI_pop,id
0,03221022110331,0.054870042846679686,0.02150370177591249,0.0410950341796875,0.0161052427449381,0.013775008666992187,0.005398459030974393,0.26298115625,0.10306294770875774,JAM_0003_V2
1,03221022111221,0.067513359375,0.026107898719395728,0.050564272949218746,0.01955356583051211,0.01694908642578125,0.006554332888883621,0.293710625,0.11357999840769172,JAM_0003_V2
2,03221022111220,0.22180155224609374,0.08788016366260183,0.1661187421875,0.06581803464867393,0.05568281005859375,0.0220621290139279,0.8732869999999999,0.34600571414970405,JAM_0003_V2
3,03221022111203,0.3875840009765625,0.1341675198358984,0.29028185546874996,0.10048504712133365,0.09730214550781249,0.03368247271456476,1.381354,0.47817464015137423,JAM_0003_V2
4,03221022110313,0.650332482421875,0.21700808264710303,0.487067890625,0.162528663292161,0.163264591796875,0.05447941935494203,2.498227,0.8336281301347293,JAM_0003_V2
5,03221022111212,0.3490763720703125,0.10016853626568682,0.26144148828124997,0.07502143741479182,0.08763488378906249,0.02514709885089502,1.340710125,0.38472088494945555,JAM_0003_V2
6,03221022111202,0.4699462197265625,0.16533095804105918,0.3519672109375,0.12382496920008172,0.11797900878906249,0.04150598884097746,1.7232866249999998,0.6062664550347261,JAM_0003_V2
7,03221022111213,0.3048409072265625,0.07583756412789842,0.22831124218749999,0.05679870404547189,0.0765296650390625,0.019038860082426525,1.0864566249999998,0.27028598202334086,JAM_0003_V2
8,03221022111211,0.18950032591819763,0.06145624875631893,0.14192667007446289,0.04602778754595588,0.04757365584373474,0.01542846121036305,0.7093535614013672,0.23004820025735292,JAM_0003_V2
9,03221022111210,0.23337684869766234,0.08192944124040043,0.17478808641433716,0.06136122899644291,0.05858876228332519,0.02056821224395752,0.9272075653076172,0.32550614237634995,JAM_0003_V2
10,03221022111200,0.5632861123046875,0.15042402331629778,0.42187432421875,0.1126603901579992,0.1414117880859375,0.037763633158298636,2.1634492499999998,0.5777432344179576,JAM_0003_V2
11,03221022111201,0.5274215693359374,0.1378694471912658,0.39501349609374997,0.10325761308568411,0.1324080732421875,0.0346118341055817,1.92436725,0.5030348858969174,JAM_0003_V2
12,03221022110311,1.0148349296874999,0.2551800929194884,0.7600627734375,0.19111767192537368,0.25477215625,0.0640624209941147,4.10474125,1.0321365799933588,JAM_0003_V2
13,03221022110202,0.47698167285156245,0.16470987245422758,0.35416830859375,0.12230033197514495,0.12281336425781249,0.04240954047908263,1.73169625,0.5979841253895042,JAM_0008_V2
14,03221022101312,0.758514240234375,0.2602285125596948,0.563211796875,0.1932248076338912,0.195302443359375,0.06700370492580364,2.64258575,0.906609424790046,JAM_0008_V2
15,03221022110203,0.900548177734375,0.3070946909095726,0.668674796875,0.22802386939693323,0.23187338085937498,0.07907082151263935,3.13741725,1.069886325312514,JAM_0008_V2
16,03221022101313,0.40430445312499996,0.13927085457579558,0.30020403515625,0.10341135795105057,0.10410041796875,0.035859496624745024,1.5232308749999999,0.5247077147871493,JAM_0008_V2
17,03221022101303,0.3710619560546875,0.12969003412000718,0.275520828125,0.09629741076187724,0.0955411279296875,0.03339262335812994,1.4414631249999998,0.5038064366707274,JAM_0008_V2
18,03221022101310,1.3116422226562499,0.35656347528611954,0.973920234375,0.26475541685213944,0.33772198828125,0.09180805843398018,4.6713875,1.2698936742330411,JAM_0008_V2
19,03221022101301,1.7101163203124998,0.5084824800385198,1.2697951406249999,0.3775582833616101,0.44032117968749995,0.13092419667690958,6.316561,1.878153295448154,JAM_0008_V2
20,03221022101311,1.5458145859374999,0.41365094561518534,1.147797859375,0.3071439965858562,0.3980167265625,0.10650694902932911,5.963089,1.5956877532899927,JAM_0008_V2
21,03221022110201,4.849888953124999,1.3148690359738384,3.6011383125,0.976316222315635,1.248750640625,0.3385528136582034,17.185918,4.659329657109991,JAM_0008_V2
22,03221022110200,2.0170092187499997,0.5539358746085781,1.49766915625,0.4113083203733548,0.5193400625,0.14262755423522336,7.705258,2.116112702727201,JAM_0008_V2
23,03221022110303,2.08650965625,0.7025283344868248,1.55400521875,0.5232339542939852,0.5325044375,0.17929438019283958,7.9092255,2.6630382471280374,JAM_0008_V2
24,03221022110312,1.8441364179687498,0.6313304888572221,1.381169859375,0.4728363010554979,0.46296655859374997,0.15849418780172414,6.572524,2.250069327580591,JAM_0003_V2
25,03221022110302,0.649048619140625,0.22219841114872418,0.48193141406249995,0.16498670720404712,0.167117205078125,0.05721170394467703,2.32643175,0.796441781480697,JAM_0008_V2
26,03221022110212,0.24297055859375,0.08182220657996747,0.180410435546875,0.060754603405179936,0.062560123046875,0.021067603174787546,0.9286800624999999,0.31274016226642015,JAM_0008_V2
27,03221022110213,0.3231569287109375,0.10951244116818441,0.2399503984375,0.08131514925887383,0.0832065302734375,0.028197291909310602,1.1258455,0.3815300806794745,JAM_0008_V2
28,03221022110300,1.6086283588409422,0.6578101495177863,1.194438304901123,0.4884370187921502,0.41419005393981934,0.16937313072563623,5.85189208984375,2.392991513189338,JAM_0008_V2
29,03221022110301,2.251456015625,0.59959747937818,1.677277484375,0.44668487630652054,0.57417853125,0.15291260307165946,9.21541,2.45420588680814,JAM_0008_V2
30,03221022110210,1.9306794374999998,0.5317507988672767,1.4335675937499999,0.3948354648630281,0.49711184375,0.13691533400424863,7.430819,2.0466079778653774,JAM_0008_V2
31,03221022110310,2.8380677421875,0.7298143083097293,2.12557684375,0.5465959712381301,0.7124908984375,0.1832183370715991,10.697638,2.7509171685592833,JAM_0003_V2
32,03221022110211,1.9454571562499998,0.5123229799084771,1.44454034375,0.3804099263406823,0.5009168125,0.13191305356779476,6.9317885,1.8254396037488232,JAM_0008_V2
33,03221022101132,0.894919759765625,0.2198105031550448,0.6644955859375,0.1632136373069708,0.230424173828125,0.05659686584807398,3.3145587499999998,0.8141230748612216,JAM_0008_V2
34,03221022101133,0.8988206484375,0.21885823385068606,0.6673920859375,0.1625065617574797,0.2314285625,0.05635167209320638,3.58957275,0.8740426176337204,JAM_0008_V2
35,03221022101123,0.825735404296875,0.21569676491587644,0.61312484375,0.1601591073826356,0.212610560546875,0.055537657533240845,3.17273775,0.8287754952014071,JAM_0008_V2
36,03221022110023,1.4252342081069946,0.4936716189564244,1.0582645225524903,0.36656091831148035,0.3669696855545044,0.12711070064494412,5.41567138671875,1.8758764321047794,JAM_0008_V2
37,03221022110022,1.8361159140624999,0.43672082667987033,1.363352328125,0.32427383872367477,0.47276358593749995,0.11244698795619552,6.8948735,1.6399481273003302,JAM_0008_V2
38,03221022101131,0.3329389762878418,0.10641575738852109,0.24721376180648802,0.07901580041130067,0.08572521448135376,0.027399956977220426,1.3338150024414062,0.4263211693732767,JAM_0008_V2
39,03221022110020,0.9315905737876892,0.28914467111662023,0.6917243957519531,0.21469562760799632,0.23986617803573607,0.07444904350862391,3.5369036865234373,1.0977750118841914,JAM_0008_V2
40,03221022110021,0.3973604333400726,0.12052680566127554,0.2950479698181152,0.08949353366692038,0.10231246352195739,0.031033271994355148,1.4572958374023437,0.4420249160420497,JAM_0008_V2
41,03221022101121,0.933974005859375,0.21687420578187316,0.6934941406249999,0.16103337996440434,0.24047986523437498,0.05584082581746882,3.43438525,0.7974842648403172,JAM_0008_V2
42,03221022101130,0.534595138671875,0.1169647676359209,0.3969474453125,0.08684864927876981,0.137647693359375,0.03011611835715109,1.942420125,0.42498463255089475,JAM_0008_V2
43,03221022111023,0.3569750332832336,0.10540389208635216,0.26735720634460447,0.0789424679560044,0.08961782693862914,0.02646142413034775,1.3213908386230468,0.39016660654698987,JAM_0003_V2
44,03221022111032,0.3399730670452118,0.09128812807704925,0.2546235466003418,0.06837043632751465,0.08534952044486999,0.02291769174953461,1.3571583557128906,0.36441841371122474,JAM_0003_V2
45,03221022111022,0.5851917433738708,0.17278935952774047,0.43828059196472163,0.1294109557021556,0.14691115140914918,0.04337840382558485,2.272733917236328,0.6710693416009881,JAM_0003_V2
46,03221022111033,0.24940020382404327,0.06609938691429924,0.18678880929946898,0.04950527540810529,0.06261139452457427,0.016594111506193946,0.9140637969970703,0.24225744668873508,JAM_0003_V2
47,03221022110133,0.44065435528755187,0.13826219891608743,0.3300290107727051,0.10355176611328125,0.11062534451484679,0.03471043280280618,1.7795501708984374,0.5583617108455882,JAM_0003_V2
48,03221022111031,0.3064980167150497,0.06349023481494791,0.22955233573913572,0.04755114520674762,0.076945680975914,0.015939089608200296,1.13086669921875,0.23425597675091916,JAM_0003_V2
49,03221022111021,0.30371678948402403,0.08155274598231821,0.22746933221817014,0.06107910168769837,0.07624745726585389,0.02047364429461984,1.134452438354492,0.3046183640072093,JAM_0003_V2
50,03221022111030,0.26896665573120115,0.06256379585632324,0.20144314527511595,0.04685728713615417,0.0675235104560852,0.015706508720169064,1.0575274658203124,0.24598934876953127,JAM_0003_V2
51,03221022110131,0.5771009159088134,0.14635061965926224,0.4322209501266479,0.1096096057673645,0.14487996578216553,0.03674101389189776,2.2598222351074218,0.5730824112571805,JAM_0003_V2
52,03221022111020,0.5424864542484283,0.14949548125273535,0.40629637718200684,0.11196495684342328,0.1361900770664215,0.03753052440931208,2.0422023010253905,0.5627790581982421,JAM_0003_V2
53,03221022110033,2.0770152330398557,0.7020878390655966,1.5422248077392577,0.5213140786812098,0.5347904253005982,0.18077376038438683,7.428969116210937,2.5111943284363507,JAM_0008_V2
54,03221022110123,0.9868442583084106,0.33710971381653726,0.7363793754577637,0.25154996690813847,0.25046488285064694,0.08555974690839879,3.935474853515625,1.344373025866268,JAM_0008_V2
55,03221022110122,2.2757730960845945,0.7774126572388592,1.6898064613342285,0.5772442488160975,0.5859666347503661,0.2001684084227618,8.737188720703125,2.9846565599379593,JAM_0008_V2
56,03221022110132,0.7544702005386352,0.25330884300964357,0.5650620555877686,0.18971619479125978,0.1894081449508667,0.0635926482183838,2.8602142333984375,0.9602997675781253,JAM_0003_V2
57,03221022110032,0.6327700805664063,0.21615664171472881,0.4698442792892456,0.16050057463072828,0.16292580127716064,0.05565606708400053,2.6208901977539063,0.8953059584334787,JAM_0008_V2
58,03221022110030,0.3801390671730041,0.11265568839074527,0.2822607660293579,0.08364907384871538,0.09787830114364623,0.029006614542029883,1.5101023864746093,0.44752470498219216,JAM_0008_V2
59,03221022110130,0.3754983353614807,0.09522496420687955,0.28123027324676514,0.07131893854611564,0.09426806211471557,0.023906025660763906,1.3872256469726563,0.3517952015757123,JAM_0003_V2
60,03221022110120,1.438862133026123,0.40294910840651565,1.0683835411071776,0.2991976683825324,0.3704785919189453,0.10375144002398323,5.384948120117187,1.508038882956112,JAM_0008_V2
61,03221022110031,0.7759585714340209,0.22278227032089232,0.5761645603179931,0.16542023447059184,0.19979401111602782,0.0573620358503005,2.830785217285156,0.812735087560317,JAM_0008_V2
62,03221022110121,0.8930166959762573,0.22842064329304412,0.667159538269043,0.1706496772088982,0.22585715770721435,0.05777096608414594,3.5049468994140622,0.8965142858800552,JAM_0003_V2
63,03221022110112,0.5793426930904388,0.11534617598281187,0.4338999319076538,0.08638876178410249,0.14544276118278504,0.02895741419870938,2.1326919555664063,0.4246154556841682,JAM_0003_V2
64,03221022110103,1.6836057233810424,0.3507731122573314,1.2592409324645994,0.2623582557532456,0.42436479091644286,0.08841485650408576,6.487520141601562,1.3516511611351103,JAM_0003_V2
65,03221022110013,0.3613107478618622,0.0794441570969301,0.2682803630828857,0.058988854986751785,0.09303038477897643,0.020455302110178333,1.3285572814941407,0.2921200490377987,JAM_0008_V2
66,03221022110102,0.7131848788261413,0.15270144077522274,0.5295538520812988,0.11338383437683106,0.18363102674484252,0.03931760639839172,2.790062255859375,0.5973858097265625,JAM_0008_V2
67,03221022110012,0.21635311901569365,0.050819464111985596,0.16064646244049072,0.03773445545806885,0.05570665657520294,0.013085008653916753,0.8562638854980469,0.201128932170841,JAM_0008_V2
68,03221022110010,0.2841735970973968,0.058865791698404196,0.21100450754165648,0.04370901278388079,0.07316908955574035,0.015156778914523408,1.0931973266601562,0.2264528681542969,JAM_0008_V2
69,03221022110011,0.44736676692962646,0.08853356738706702,0.3321786594390869,0.06573792222394158,0.11518810749053955,0.02279564516312543,1.6073820495605469,0.318099772985409,JAM_0008_V2
70,03221022110100,0.6773975419998168,0.12152735046196432,0.50298104763031,0.09023645682362276,0.17441649436950682,0.03129089363834157,2.5385987854003904,0.4554329845438878,JAM_0008_V2
71,03221022110110,0.2410566680908203,0.06577372986898086,0.1805398986816406,0.04926137335468966,0.06051676940917969,0.016512356514291202,0.89879755859375,0.24524220090676704,JAM_0003_V2
72,03221022110101,0.9186286520957946,0.17330048403142143,0.6877564907073974,0.12974615200976203,0.2308721613883972,0.04355433202165941,3.575564270019531,0.6745348267400045,JAM_0003_V2
73,03221022111002,0.9173583698272705,0.19112827069357483,0.6870574951171875,0.14314592336856616,0.230300874710083,0.04798234732500862,3.505494689941406,0.7303570339039522,JAM_0003_V2
