,zone_id,CCI_children,E_CCI_children,CCI_school_age,E_CCI_school_age,CCI_infants,E_CCI_infants,CCI_pop,E_CCI_pop,id
0,03221022110331,0.09228508915302157,0.02475588448697654,0.06911711192965507,0.018540971837463373,0.023167977223366498,0.006214912649513171,0.44230400034332273,0.11865000988914817,JAM_0003_V2
1,03221022111221,0.11354969060897827,0.028306461654162514,0.0850432803581953,0.02120018417921701,0.028506410250782967,0.007106277474945504,0.4939874256896972,0.12314464308913092,JAM_0003_V2
2,03221022111220,0.37304465171468254,0.09761817109775625,0.27939258176994325,0.0731113359360587,0.09365206994473933,0.024506835161697552,1.4687681013183593,0.38434663292554855,JAM_0003_V2
3,03221022111203,0.5008501262619496,0.14245772377522822,0.3751127590322495,0.10669401285691497,0.12573736722970008,0.035763710918313235,1.7850358208007813,0.5077210258214614,JAM_0003_V2
4,03221022110313,1.0937842947764396,0.2583862295085237,0.8191920650672913,0.19351891405544608,0.27459222970914837,0.06486731545307753,4.201729932373047,0.9925806759374592,JAM_0003_V2
5,03221022111212,0.4510891692793369,0.12107848821839416,0.33784418883609774,0.09068199022156873,0.1132449804432392,0.030396497996825436,1.7325143290100098,0.4650304863412434,JAM_0003_V2
6,03221022111202,0.7903953876211642,0.18158699534346964,0.591968290075302,0.1359999625717796,0.19842709754586219,0.04558703277169004,2.898369521392822,0.6658771306457455,JAM_0003_V2
7,03221022111213,0.18606012403964994,0.09418290514132555,0.13935012340545655,0.07053848599676993,0.04671000063419342,0.02364441914455563,0.6631204986572266,0.3356689959477443,JAM_0003_V2
8,03221022111211,0.18950032591819763,0.08297884859618018,0.14192667007446289,0.06214718423731186,0.04757365584373474,0.02083166435886832,0.7093535614013672,0.310613406533634,JAM_0003_V2
9,03221022111210,0.23337684869766234,0.10972921824099972,0.17478808641433716,0.08218193101464066,0.05858876228332519,0.027547287226359046,0.9272075653076172,0.4359548166671453,JAM_0003_V2
10,03221022111200,0.3438025587797165,0.18121495811946717,0.25749165296554566,0.13572132585016886,0.08631090581417084,0.04549363226929834,1.3204646301269531,0.6960039608082491,JAM_0003_V2
11,03221022111201,0.32191257894039155,0.16743493792165495,0.24109710454940794,0.12540074968861598,0.08081547439098358,0.04203418823303896,1.1745405578613282,0.6109084834127987,JAM_0003_V2
12,03221022110311,0.6194060850143432,0.32086692629825364,0.4639055013656616,0.24031396513097425,0.15550058364868163,0.0805529611672794,2.505335235595703,1.2978226011029412,JAM_0003_V2
13,03221022110202,0.47698167285156245,0.20137914945125884,0.35416830859375,0.1495279940648703,0.12281336425781249,0.05185115538638854,1.73169625,0.7311130338575065,JAM_0008_V2
14,03221022101312,0.758514240234375,0.33044737701237414,0.563211796875,0.24536370065018515,0.195302443359375,0.085083676362189,2.64258575,1.1512447404388275,JAM_0008_V2
15,03221022110203,0.900548177734375,0.3752231941013441,0.668674796875,0.2786106277286931,0.23187338085937498,0.09661256637265092,3.13741725,1.3072390249407517,JAM_0008_V2
16,03221022101313,0.40430445312499996,0.17435885198364395,0.30020403515625,0.12946488846739992,0.10410041796875,0.04489396351624404,1.5232308749999999,0.6569029468219303,JAM_0008_V2
17,03221022101303,0.3710619560546875,0.16733406554458674,0.275520828125,0.12424884728838308,0.0955411279296875,0.0430852182562037,1.4414631249999998,0.6500420781571735,JAM_0008_V2
18,03221022101310,1.3116422226562499,0.5163711618186073,0.973920234375,0.38341577776020425,0.33772198828125,0.13295538405840307,4.6713875,1.839045548407976,JAM_0008_V2
19,03221022101301,1.7101163203124998,0.6805131808521672,1.2697951406249999,0.5052944761204543,0.44032117968749995,0.1752187047317129,6.316561,2.5135734728098815,JAM_0008_V2
20,03221022101311,1.5458145859374999,0.5881814339224036,1.147797859375,0.4367363310722111,0.3980167265625,0.15144510285019253,5.963089,2.268951445104763,JAM_0008_V2
21,03221022110201,4.849888953124999,1.7361711446810615,3.6011383125,1.2891413569664074,1.248750640625,0.4470297877146541,17.185918,6.152242910062736,JAM_0008_V2
22,03221022110200,2.0170092187499997,0.7631836104784129,1.49766915625,0.5666788943470382,0.5193400625,0.1965047161313747,7.705258,2.9154683902496044,JAM_0008_V2
23,03221022110303,3.5092688041763305,0.8405260561062277,2.6136577031173704,0.6260128601714604,0.8956111010589599,0.2145131959347673,13.302405876342773,3.1861391565845087,JAM_0008_V2
24,03221022110312,3.101624947115898,0.7387043489053329,2.322968545223236,0.5532541799814773,0.778656401892662,0.18545016892385566,11.054227987304687,2.6327510344557106,JAM_0003_V2
25,03221022110302,0.649048619140625,0.2588472249142247,0.48193141406249995,0.192199174992834,0.167117205078125,0.06664804992139062,2.32643175,0.9278047663627654,JAM_0008_V2
26,03221022110212,0.24297055859375,0.09903462622144413,0.180410435546875,0.07353516473041644,0.062560123046875,0.025499461491027706,0.9286800624999999,0.37852933047239035,JAM_0008_V2
27,03221022110213,0.3231569287109375,0.13171853343461343,0.2399503984375,0.09780361109790722,0.0832065302734375,0.03391492233670622,1.1258455,0.4588938220371815,JAM_0008_V2
28,03221022110300,2.635576703125,0.8859559196571318,1.9569677187499999,0.6578397558867197,0.678608984375,0.22811616377041208,9.58774,3.2229435777990343,JAM_0008_V2
29,03221022110301,2.251456015625,0.7593978933373315,1.677277484375,0.5657321214969111,0.57417853125,0.1936657718404204,9.21541,3.108283213917062,JAM_0008_V2
30,03221022110210,1.9306794374999998,0.6574873133317396,1.4335675937499999,0.48819730887828156,0.49711184375,0.16929000445345813,7.430819,2.5305439760060864,JAM_0008_V2
